dateTime UTC,TDRY,HPRAB,PRSS,RLH,WDD10,WNS10,WDD10Virzieni,tempC,precipMM,pressureMB,humidity,windDirDEG,windSpeedKPH,windSpeedM/S,windDir
21.08.2023 18:00,18.80 °C,0.00 mm,1000.10 hPa,87.00 %,290.00°,3.70 m/s,W,19.10 °C,0.00 mm,1002.00 hPa,100.00 %,220.50°,4.08,1.13 m/s,SW
21.08.2023 19:00,18.00 °C,0.00 mm,1000.00 hPa,93.00 %,280.00°,2.50 m/s,W,18.30 °C,0.00 mm,1001.90 hPa,100.00 %,252.00°,2.89,0.80 m/s,W
21.08.2023 20:00,17.60 °C,0.00 mm,1000.00 hPa,94.00 %,280.00°,2.90 m/s,W,17.90 °C,0.00 mm,1002.00 hPa,100.00 %,279.00°,3.37,0.94 m/s,W
21.08.2023 21:00,17.10 °C,0.30 mm,1000.20 hPa,95.00 %,258.00°,2.40 m/s,W,17.40 °C,0.00 mm,1002.20 hPa,100.00 %,229.50°,4.32,1.20 m/s,SW
21.08.2023 22:00,16.80 °C,0.00 mm,1000.20 hPa,95.00 %,266.00°,3.30 m/s,W,17.20 °C,1.21 mm,1002.20 hPa,100.00 %,252.00°,4.15,1.15 m/s,W
21.08.2023 23:00,16.80 °C,0.00 mm,1000.10 hPa,93.00 %,280.00°,4.10 m/s,W,17.10 °C,0.00 mm,1002.10 hPa,100.00 %,243.00°,7.44,2.07 m/s,SW
22.08.2023 00:00,16.50 °C,0.00 mm,999.90 hPa,93.00 %,268.00°,3.30 m/s,W,16.80 °C,0.00 mm,1002.00 hPa,100.00 %,202.50°,2.99,0.83 m/s,SW
22.08.2023 01:00,15.80 °C,0.00 mm,999.90 hPa,95.00 %,279.00°,3.30 m/s,W,16.20 °C,0.00 mm,1002.00 hPa,100.00 %,121.50°,1.54,0.43 m/s,SE
22.08.2023 02:00,15.70 °C,0.00 mm,999.90 hPa,95.00 %,291.00°,1.90 m/s,W,16.30 °C,0.00 mm,1002.00 hPa,100.00 %,297.00°,5.48,1.52 m/s,NW
22.08.2023 03:00,14.60 °C,0.00 mm,999.90 hPa,97.00 %,251.00°,2.30 m/s,W,15.50 °C,0.00 mm,1001.90 hPa,100.00 %,283.50°,3.44,0.96 m/s,W
22.08.2023 04:00,14.80 °C,0.00 mm,999.80 hPa,96.00 %,238.00°,2.40 m/s,SW,15.60 °C,0.00 mm,1001.80 hPa,100.00 %,243.00°,5.98,1.66 m/s,SW
22.08.2023 05:00,16.10 °C,0.00 mm,999.70 hPa,94.00 %,238.00°,3.70 m/s,SW,16.70 °C,0.00 mm,1001.70 hPa,100.00 %,270.00°,7.62,2.12 m/s,W
22.08.2023 06:00,16.50 °C,0.00 mm,999.90 hPa,92.00 %,233.00°,4.10 m/s,SW,17.00 °C,0.00 mm,1001.90 hPa,100.00 %,274.50°,9.17,2.55 m/s,W
22.08.2023 07:00,17.70 °C,0.00 mm,999.80 hPa,85.00 %,246.00°,5.50 m/s,SW,19.40 °C,0.00 mm,1001.80 hPa,88.00 %,180.00°,10.83,3.01 m/s,S
22.08.2023 08:00,19.60 °C,0.00 mm,999.70 hPa,72.00 %,264.00°,5.90 m/s,W,19.00 °C,0.00 mm,1001.60 hPa,79.00 %,152.90°,10.18,2.83 m/s,SE
22.08.2023 09:00,19.00 °C,0.00 mm,999.70 hPa,70.00 %,260.00°,5.80 m/s,W,19.60 °C,0.00 mm,1001.60 hPa,70.00 %,242.90°,8.23,2.29 m/s,SW
22.08.2023 10:00,18.60 °C,0.00 mm,999.80 hPa,71.00 %,260.00°,6.10 m/s,W,19.80 °C,0.00 mm,1001.70 hPa,73.00 %,270.00°,10.02,2.78 m/s,W
22.08.2023 11:00,19.10 °C,0.00 mm,999.90 hPa,68.00 %,269.00°,5.40 m/s,W,20.20 °C,0.00 mm,1001.70 hPa,64.00 %,279.00°,14.43,4.01 m/s,W
22.08.2023 12:00,19.50 °C,0.00 mm,999.80 hPa,67.00 %,270.00°,6.80 m/s,W,19.90 °C,0.00 mm,1001.70 hPa,66.00 %,184.50°,4.90,1.36 m/s,S
22.08.2023 13:00,19.70 °C,0.00 mm,999.50 hPa,66.00 %,271.00°,5.70 m/s,W,21.50 °C,0.00 mm,1001.40 hPa,63.00 %,265.40°,11.23,3.12 m/s,W
22.08.2023 14:00,19.50 °C,0.00 mm,999.50 hPa,71.00 %,254.00°,6.40 m/s,W,20.20 °C,0.00 mm,1001.40 hPa,70.00 %,278.90°,7.99,2.22 m/s,W
22.08.2023 15:00,19.10 °C,0.00 mm,999.40 hPa,72.00 %,253.00°,5.00 m/s,W,19.80 °C,0.00 mm,1001.30 hPa,74.00 %,270.00°,6.22,1.73 m/s,W
